id;email;type_plan;city;;;;;;;;;;
99223;paciente_99223@email.com;Intermediary;City_1;;;;;;;;;;
99224;paciente_99224@email.com;Basic;City_2;;;;;;;;;;
99225;paciente_99225@email.com;Complete;City_5;;;;;;;;;;
99226;paciente_99226@email.com;Complete;City_2;;;;;;;;;;
99227;paciente_99227@email.com;Intermediary;City_3;;;;;;;;;;
99228;paciente_99228@email.com;Intermediary;City_3;;;;;;;;;;
99229;paciente_99229@email.com;Complete;City_2;;;;;;;;;;
99230;paciente_99230@email.com;Intermediary;City_3;;;;;;;;;;
99235;paciente_99235@email.com;Basic;City_2;;;;;;;;;;
99237;paciente_99237@email.com;Intermediary;City_3;;;;;;;;;;
99239;paciente_99239@email.com;Intermediary;City_5;;;;;;;;;;
99240;paciente_99240@email.com;Basic;City_2;;;;;;;;;;
99241;paciente_99241@email.com;Basic;City_2;;;;;;;;;;
99244;paciente_99244@email.com;Intermediary;City_2;;;;;;;;;;
99245;paciente_99245@email.com;Complete;City_2;;;;;;;;;;
99247;paciente_99247@email.com;Intermediary;City_3;;;;;;;;;;
99250;paciente_99250@email.com;Basic;City_1;;;;;;;;;;
99251;paciente_99251@email.com;Complete;City_2;;;;;;;;;;
99252;paciente_99252@email.com;Complete;City_3;;;;;;;;;;
99254;paciente_99254@email.com;Complete;City_2;;;;;;;;;;
99255;paciente_99255@email.com;Basic;City_2;;;;;;;;;;
99258;paciente_99258@email.com;Basic;City_2;;;;;;;;;;
99259;paciente_99259@email.com;Basic;City_2;;;;;;;;;;
99260;paciente_99260@email.com;Intermediary;City_5;;;;;;;;;;
99261;paciente_99261@email.com;Basic;City_2;;;;;;;;;;
99262;paciente_99262@email.com;Intermediary;City_2;;;;;;;;;;
99263;paciente_99263@email.com;Complete;City_3;;;;;;;;;;
99264;paciente_99264@email.com;Intermediary;City_2;;;;;;;;;;
99265;paciente_99265@email.com;Intermediary;City_4;;;;;;;;;;
99266;paciente_99266@email.com;Basic;City_2;;;;;;;;;;
99267;paciente_99267@email.com;Intermediary;City_3;;;;;;;;;;
99268;paciente_99268@email.com;Complete;City_2;;;;;;;;;;
99269;paciente_99269@email.com;Basic;City_2;;;;;;;;;;
99270;paciente_99270@email.com;Intermediary;City_3;;;;;;;;;;
99273;paciente_99273@email.com;Intermediary;City_3;;;;;;;;;;
99275;paciente_99275@email.com;Intermediary;City_3;;;;;;;;;;
99276;paciente_99276@email.com;Intermediary;City_3;;;;;;;;;;
99278;paciente_99278@email.com;Intermediary;City_3;;;;;;;;;;
99279;paciente_99279@email.com;Intermediary;City_3;;;;;;;;;;
99280;paciente_99280@email.com;Intermediary;City_5;;;;;;;;;;
99281;paciente_99281@email.com;Intermediary;City_5;;;;;;;;;;
99282;paciente_99282@email.com;Intermediary;City_3;;;;;;;;;;
99283;paciente_99283@email.com;Complete;City_4;;;;;;;;;;
99284;paciente_99284@email.com;Basic;City_2;;;;;;;;;;
99285;paciente_99285@email.com;Intermediary;City_5;;;;;;;;;;
99286;paciente_99286@email.com;Complete;City_5;;;;;;;;;;
99287;paciente_99287@email.com;Intermediary;City_3;;;;;;;;;;
99288;paciente_99288@email.com;Basic;City_2;;;;;;;;;;
99290;paciente_99290@email.com;Intermediary;City_2;;;;;;;;;;
99291;paciente_99291@email.com;Basic;City_2;;;;;;;;;;
99292;paciente_99292@email.com;Complete;City_2;;;;;;;;;;
99293;paciente_99293@email.com;Intermediary;City_3;;;;;;;;;;
99296;paciente_99296@email.com;Basic;City_2;;;;;;;;;;
99298;paciente_99298@email.com;Complete;City_3;;;;;;;;;;
99299;paciente_99299@email.com;Intermediary;City_2;;;;;;;;;;
99300;paciente_99300@email.com;Intermediary;City_2;;;;;;;;;;
99301;paciente_99301@email.com;Basic;City_2;;;;;;;;;;
99302;paciente_99302@email.com;Complete;City_3;;;;;;;;;;
99303;paciente_99303@email.com;Basic;City_2;;;;;;;;;;
99304;paciente_99304@email.com;Basic;City_2;;;;;;;;;;
99305;paciente_99305@email.com;Basic;City_1;;;;;;;;;;
99307;paciente_99307@email.com;Intermediary;City_3;;;;;;;;;;
99309;paciente_99309@email.com;Basic;City_2;;;;;;;;;;
99311;paciente_99311@email.com;Intermediary;City_3;;;;;;;;;;
99312;paciente_99312@email.com;Intermediary;City_3;;;;;;;;;;
99313;paciente_99313@email.com;Basic;City_2;;;;;;;;;;
99314;paciente_99314@email.com;Basic;City_2;;;;;;;;;;
99315;paciente_99315@email.com;Basic;City_2;;;;;;;;;;
99316;paciente_99316@email.com;Complete;City_1;;;;;;;;;;
99318;paciente_99318@email.com;Complete;City_4;;;;;;;;;;
99319;paciente_99319@email.com;Intermediary;City_3;;;;;;;;;;
99320;paciente_99320@email.com;Basic;City_2;;;;;;;;;;
99321;paciente_99321@email.com;Complete;City_3;;;;;;;;;;
99323;paciente_99323@email.com;Complete;City_5;;;;;;;;;;
99324;paciente_99324@email.com;Complete;City_2;;;;;;;;;;
99325;paciente_99325@email.com;Intermediary;City_4;;;;;;;;;;
99327;paciente_99327@email.com;Intermediary;City_3;;;;;;;;;;
99328;paciente_99328@email.com;Basic;City_2;;;;;;;;;;
99330;paciente_99330@email.com;Complete;City_4;;;;;;;;;;
99331;paciente_99331@email.com;Complete;City_5;;;;;;;;;;
99334;paciente_99334@email.com;Basic;City_2;;;;;;;;;;
99337;paciente_99337@email.com;Intermediary;City_3;;;;;;;;;;
99339;paciente_99339@email.com;Intermediary;City_1;;;;;;;;;;
99340;paciente_99340@email.com;Complete;City_2;;;;;;;;;;
99341;paciente_99341@email.com;Complete;City_2;;;;;;;;;;
99342;paciente_99342@email.com;Basic;City_2;;;;;;;;;;
99344;paciente_99344@email.com;Intermediary;City_2;;;;;;;;;;
99345;paciente_99345@email.com;Intermediary;City_2;;;;;;;;;;
99347;paciente_99347@email.com;Intermediary;City_3;;;;;;;;;;
99348;paciente_99348@email.com;Intermediary;City_2;;;;;;;;;;
99352;paciente_99352@email.com;Intermediary;City_1;;;;;;;;;;
99354;paciente_99354@email.com;Basic;City_2;;;;;;;;;;
99355;paciente_99355@email.com;Complete;City_2;;;;;;;;;;
99358;paciente_99358@email.com;Basic;City_2;;;;;;;;;;
99359;paciente_99359@email.com;Intermediary;City_1;;;;;;;;;;
99360;paciente_99360@email.com;Complete;City_3;;;;;;;;;;
99362;paciente_99362@email.com;Basic;City_2;;;;;;;;;;
99363;paciente_99363@email.com;Basic;City_2;;;;;;;;;;
99364;paciente_99364@email.com;Complete;City_2;;;;;;;;;;
99367;paciente_99367@email.com;Intermediary;City_3;;;;;;;;;;
99368;paciente_99368@email.com;Intermediary;City_4;;;;;;;;;;
99373;paciente_99373@email.com;Intermediary;City_3;;;;;;;;;;
99374;paciente_99374@email.com;Intermediary;City_3;;;;;;;;;;
99375;paciente_99375@email.com;Intermediary;City_3;;;;;;;;;;
99377;paciente_99377@email.com;Intermediary;City_3;;;;;;;;;;
99380;paciente_99380@email.com;Complete;City_5;;;;;;;;;;
99382;paciente_99382@email.com;Basic;City_2;;;;;;;;;;
99383;paciente_99383@email.com;Basic;City_2;;;;;;;;;;
99384;paciente_99384@email.com;Intermediary;City_2;;;;;;;;;;
99386;paciente_99386@email.com;Basic;City_2;;;;;;;;;;
99387;paciente_99387@email.com;Intermediary;City_3;;;;;;;;;;
99389;paciente_99389@email.com;Intermediary;City_1;;;;;;;;;;
99391;paciente_99391@email.com;Intermediary;City_4;;;;;;;;;;
99392;paciente_99392@email.com;Intermediary;City_1;;;;;;;;;;
99393;paciente_99393@email.com;Intermediary;City_5;;;;;;;;;;
99398;paciente_99398@email.com;Complete;City_5;;;;;;;;;;
99399;paciente_99399@email.com;Intermediary;City_1;;;;;;;;;;
99401;paciente_99401@email.com;Basic;City_2;;;;;;;;;;
99402;paciente_99402@email.com;Intermediary;City_2;;;;;;;;;;
99403;paciente_99403@email.com;Complete;City_2;;;;;;;;;;
99404;paciente_99404@email.com;Intermediary;City_2;;;;;;;;;;
99405;paciente_99405@email.com;Basic;City_1;;;;;;;;;;
99406;paciente_99406@email.com;Complete;City_2;;;;;;;;;;
99407;paciente_99407@email.com;Intermediary;City_3;;;;;;;;;;
99408;paciente_99408@email.com;Intermediary;City_2;;;;;;;;;;
99409;paciente_99409@email.com;Intermediary;City_2;;;;;;;;;;
99410;paciente_99410@email.com;Intermediary;City_2;;;;;;;;;;
99411;paciente_99411@email.com;Basic;City_2;;;;;;;;;;
99412;paciente_99412@email.com;Basic;City_2;;;;;;;;;;
99413;paciente_99413@email.com;Intermediary;City_2;;;;;;;;;;
99418;paciente_99418@email.com;Complete;City_2;;;;;;;;;;
99419;paciente_99419@email.com;Intermediary;City_2;;;;;;;;;;
99420;paciente_99420@email.com;Intermediary;City_2;;;;;;;;;;
99421;paciente_99421@email.com;Intermediary;City_2;;;;;;;;;;
99422;paciente_99422@email.com;Intermediary;City_2;;;;;;;;;;
99424;paciente_99424@email.com;Basic;City_2;;;;;;;;;;
99425;paciente_99425@email.com;Basic;City_2;;;;;;;;;;
99426;paciente_99426@email.com;Intermediary;City_2;;;;;;;;;;
99427;paciente_99427@email.com;Intermediary;City_3;;;;;;;;;;
99428;paciente_99428@email.com;Intermediary;City_2;;;;;;;;;;
99430;paciente_99430@email.com;Complete;City_2;;;;;;;;;;
99431;paciente_99431@email.com;Basic;City_2;;;;;;;;;;
99432;paciente_99432@email.com;Complete;City_2;;;;;;;;;;
99433;paciente_99433@email.com;Basic;City_2;;;;;;;;;;
99434;paciente_99434@email.com;Basic;City_2;;;;;;;;;;
99435;paciente_99435@email.com;Intermediary;City_2;;;;;;;;;;
99436;paciente_99436@email.com;Basic;City_2;;;;;;;;;;
99437;paciente_99437@email.com;Intermediary;City_3;;;;;;;;;;
99438;paciente_99438@email.com;Intermediary;City_2;;;;;;;;;;
99439;paciente_99439@email.com;Complete;City_2;;;;;;;;;;
99440;paciente_99440@email.com;Basic;City_2;;;;;;;;;;
99443;paciente_99443@email.com;Intermediary;City_2;;;;;;;;;;
99445;paciente_99445@email.com;Complete;City_2;;;;;;;;;;
99446;paciente_99446@email.com;Intermediary;City_2;;;;;;;;;;
99447;paciente_99447@email.com;Intermediary;City_3;;;;;;;;;;
99448;paciente_99448@email.com;Basic;City_2;;;;;;;;;;
99450;paciente_99450@email.com;Basic;City_1;;;;;;;;;;
99451;paciente_99451@email.com;Intermediary;City_2;;;;;;;;;;
99452;paciente_99452@email.com;Complete;City_2;;;;;;;;;;
99454;paciente_99454@email.com;Complete;City_2;;;;;;;;;;
99455;paciente_99455@email.com;Intermediary;City_2;;;;;;;;;;
99456;paciente_99456@email.com;Basic;City_2;;;;;;;;;;
99457;paciente_99457@email.com;Intermediary;City_3;;;;;;;;;;
99458;paciente_99458@email.com;Intermediary;City_2;;;;;;;;;;
99459;paciente_99459@email.com;Basic;City_2;;;;;;;;;;
99461;paciente_99461@email.com;Basic;City_2;;;;;;;;;;
99463;paciente_99463@email.com;Intermediary;City_2;;;;;;;;;;
99464;paciente_99464@email.com;Basic;City_2;;;;;;;;;;
99466;paciente_99466@email.com;Complete;City_2;;;;;;;;;;
99467;paciente_99467@email.com;Intermediary;City_3;;;;;;;;;;
99472;paciente_99472@email.com;Intermediary;City_3;;;;;;;;;;
99473;paciente_99473@email.com;Intermediary;City_3;;;;;;;;;;
99475;paciente_99475@email.com;Intermediary;City_3;;;;;;;;;;
99477;paciente_99477@email.com;Intermediary;City_3;;;;;;;;;;
99478;paciente_99478@email.com;Intermediary;City_3;;;;;;;;;;
99480;paciente_99480@email.com;Intermediary;City_2;;;;;;;;;;
99481;paciente_99481@email.com;Complete;City_2;;;;;;;;;;
99482;paciente_99482@email.com;Complete;City_2;;;;;;;;;;
99483;paciente_99483@email.com;Complete;City_2;;;;;;;;;;
99484;paciente_99484@email.com;Complete;City_2;;;;;;;;;;
99485;paciente_99485@email.com;Basic;City_2;;;;;;;;;;
99488;paciente_99488@email.com;Basic;City_2;;;;;;;;;;
99489;paciente_99489@email.com;Intermediary;City_2;;;;;;;;;;
99490;paciente_99490@email.com;Complete;City_2;;;;;;;;;;
99491;paciente_99491@email.com;Complete;City_2;;;;;;;;;;
99492;paciente_99492@email.com;Complete;City_2;;;;;;;;;;
99493;paciente_99493@email.com;Complete;City_2;;;;;;;;;;
99494;paciente_99494@email.com;Basic;City_2;;;;;;;;;;
99495;paciente_99495@email.com;Intermediary;City_2;;;;;;;;;;
99497;paciente_99497@email.com;Intermediary;City_3;;;;;;;;;;
99498;paciente_99498@email.com;Intermediary;City_2;;;;;;;;;;
99500;paciente_99500@email.com;Basic;City_1;;;;;;;;;;
99501;paciente_99501@email.com;Basic;City_1;;;;;;;;;;
99502;paciente_99502@email.com;Basic;City_1;;;;;;;;;;
99503;paciente_99503@email.com;Basic;City_1;;;;;;;;;;
99506;paciente_99506@email.com;Basic;City_1;;;;;;;;;;
99507;paciente_99507@email.com;Intermediary;City_3;;;;;;;;;;
99508;paciente_99508@email.com;Basic;City_1;;;;;;;;;;
99510;paciente_99510@email.com;Basic;City_1;;;;;;;;;;
99511;paciente_99511@email.com;Complete;City_4;;;;;;;;;;
99512;paciente_99512@email.com;Complete;City_5;;;;;;;;;;
99515;paciente_99515@email.com;Intermediary;City_4;;;;;;;;;;
99516;paciente_99516@email.com;Basic;City_2;;;;;;;;;;
99517;paciente_99517@email.com;Intermediary;City_3;;;;;;;;;;
99519;paciente_99519@email.com;Complete;City_3;;;;;;;;;;
99521;paciente_99521@email.com;Basic;City_2;;;;;;;;;;
99522;paciente_99522@email.com;Basic;City_2;;;;;;;;;;
99527;paciente_99527@email.com;Intermediary;City_3;;;;;;;;;;
99529;paciente_99529@email.com;Complete;City_1;;;;;;;;;;
99530;paciente_99530@email.com;Basic;City_1;;;;;;;;;;
99532;paciente_99532@email.com;Complete;City_3;;;;;;;;;;
99533;paciente_99533@email.com;Complete;City_1;;;;;;;;;;
99534;paciente_99534@email.com;Complete;City_2;;;;;;;;;;
99535;paciente_99535@email.com;Basic;City_2;;;;;;;;;;
99536;paciente_99536@email.com;Complete;City_3;;;;;;;;;;
99537;paciente_99537@email.com;Intermediary;City_3;;;;;;;;;;
99538;paciente_99538@email.com;Complete;City_3;;;;;;;;;;
99540;paciente_99540@email.com;Basic;City_1;;;;;;;;;;
99543;paciente_99543@email.com;Complete;City_2;;;;;;;;;;
99544;paciente_99544@email.com;Complete;City_2;;;;;;;;;;
99545;paciente_99545@email.com;Complete;City_2;;;;;;;;;;
99546;paciente_99546@email.com;Basic;City_2;;;;;;;;;;
99548;paciente_99548@email.com;Complete;City_2;;;;;;;;;;
99549;paciente_99549@email.com;Basic;City_2;;;;;;;;;;
99550;paciente_99550@email.com;Basic;City_1;;;;;;;;;;
99551;paciente_99551@email.com;Intermediary;City_4;;;;;;;;;;
99552;paciente_99552@email.com;Basic;City_2;;;;;;;;;;
99553;paciente_99553@email.com;Complete;City_4;;;;;;;;;;
99554;paciente_99554@email.com;Complete;City_2;;;;;;;;;;
99555;paciente_99555@email.com;Basic;City_2;;;;;;;;;;
99556;paciente_99556@email.com;Basic;City_2;;;;;;;;;;
99557;paciente_99557@email.com;Intermediary;City_3;;;;;;;;;;
99558;paciente_99558@email.com;Complete;City_4;;;;;;;;;;
99559;paciente_99559@email.com;Intermediary;City_2;;;;;;;;;;
99560;paciente_99560@email.com;Basic;City_1;;;;;;;;;;
99561;paciente_99561@email.com;Complete;City_5;;;;;;;;;;
99562;paciente_99562@email.com;Basic;City_2;;;;;;;;;;
99564;paciente_99564@email.com;Basic;City_2;;;;;;;;;;
99565;paciente_99565@email.com;Basic;City_2;;;;;;;;;;
99566;paciente_99566@email.com;Intermediary;City_5;;;;;;;;;;
99567;paciente_99567@email.com;Intermediary;City_3;;;;;;;;;;
99569;paciente_99569@email.com;Intermediary;City_5;;;;;;;;;;
99570;paciente_99570@email.com;Intermediary;City_3;;;;;;;;;;
99571;paciente_99571@email.com;Intermediary;City_3;;;;;;;;;;
99573;paciente_99573@email.com;Intermediary;City_3;;;;;;;;;;
99574;paciente_99574@email.com;Intermediary;City_3;;;;;;;;;;
99576;paciente_99576@email.com;Intermediary;City_3;;;;;;;;;;
99577;paciente_99577@email.com;Intermediary;City_3;;;;;;;;;;
99578;paciente_99578@email.com;Intermediary;City_3;;;;;;;;;;
99579;paciente_99579@email.com;Intermediary;City_3;;;;;;;;;;
99581;paciente_99581@email.com;Basic;City_2;;;;;;;;;;
99582;paciente_99582@email.com;Complete;City_4;;;;;;;;;;
99583;paciente_99583@email.com;Basic;City_2;;;;;;;;;;
99586;paciente_99586@email.com;Complete;City_2;;;;;;;;;;
99589;paciente_99589@email.com;Basic;City_2;;;;;;;;;;
99592;paciente_99592@email.com;Complete;City_5;;;;;;;;;;
99593;paciente_99593@email.com;Intermediary;City_1;;;;;;;;;;
99594;paciente_99594@email.com;Intermediary;City_2;;;;;;;;;;
99595;paciente_99595@email.com;Intermediary;City_1;;;;;;;;;;
99597;paciente_99597@email.com;Intermediary;City_3;;;;;;;;;;
99598;paciente_99598@email.com;Basic;City_2;;;;;;;;;;
99599;paciente_99599@email.com;Complete;City_5;;;;;;;;;;
99600;paciente_99600@email.com;Complete;City_3;;;;;;;;;;
99602;paciente_99602@email.com;Intermediary;City_4;;;;;;;;;;
99603;paciente_99603@email.com;Intermediary;City_5;;;;;;;;;;
99605;paciente_99605@email.com;Basic;City_1;;;;;;;;;;
99606;paciente_99606@email.com;Intermediary;City_4;;;;;;;;;;
99607;paciente_99607@email.com;Intermediary;City_3;;;;;;;;;;
99608;paciente_99608@email.com;Basic;City_2;;;;;;;;;;
99611;paciente_99611@email.com;Intermediary;City_2;;;;;;;;;;
99612;paciente_99612@email.com;Basic;City_2;;;;;;;;;;
99613;paciente_99613@email.com;Basic;City_2;;;;;;;;;;
99614;paciente_99614@email.com;Complete;City_2;;;;;;;;;;
99615;paciente_99615@email.com;Intermediary;City_2;;;;;;;;;;
99617;paciente_99617@email.com;Intermediary;City_3;;;;;;;;;;
99618;paciente_99618@email.com;Complete;City_1;;;;;;;;;;
99621;paciente_99621@email.com;Basic;City_2;;;;;;;;;;
99624;paciente_99624@email.com;Basic;City_2;;;;;;;;;;
99626;paciente_99626@email.com;Intermediary;City_3;;;;;;;;;;
99627;paciente_99627@email.com;Intermediary;City_3;;;;;;;;;;
99628;paciente_99628@email.com;Complete;City_5;;;;;;;;;;
99629;paciente_99629@email.com;Complete;City_1;;;;;;;;;;
99630;paciente_99630@email.com;Complete;City_2;;;;;;;;;;
99631;paciente_99631@email.com;Complete;City_5;;;;;;;;;;
99636;paciente_99636@email.com;Intermediary;City_1;;;;;;;;;;
99639;paciente_99639@email.com;Complete;City_3;;;;;;;;;;
99640;paciente_99640@email.com;Intermediary;City_2;;;;;;;;;;
99641;paciente_99641@email.com;Intermediary;City_2;;;;;;;;;;
99642;paciente_99642@email.com;Complete;City_2;;;;;;;;;;
99646;paciente_99646@email.com;Basic;City_2;;;;;;;;;;
99648;paciente_99648@email.com;Complete;City_2;;;;;;;;;;
99651;paciente_99651@email.com;Complete;City_3;;;;;;;;;;
99652;paciente_99652@email.com;Complete;City_3;;;;;;;;;;
99653;paciente_99653@email.com;Basic;City_2;;;;;;;;;;
99654;paciente_99654@email.com;Intermediary;City_2;;;;;;;;;;
99655;paciente_99655@email.com;Intermediary;City_1;;;;;;;;;;
99656;paciente_99656@email.com;Basic;City_2;;;;;;;;;;
99657;paciente_99657@email.com;Intermediary;City_3;;;;;;;;;;
99658;paciente_99658@email.com;Complete;City_1;;;;;;;;;;
99659;paciente_99659@email.com;Basic;City_2;;;;;;;;;;
99660;paciente_99660@email.com;Basic;City_2;;;;;;;;;;
99661;paciente_99661@email.com;Complete;City_2;;;;;;;;;;
99662;paciente_99662@email.com;Basic;City_2;;;;;;;;;;
99664;paciente_99664@email.com;Complete;City_2;;;;;;;;;;
99665;paciente_99665@email.com;Intermediary;City_3;;;;;;;;;;
99666;paciente_99666@email.com;Intermediary;City_3;;;;;;;;;;
99667;paciente_99667@email.com;Intermediary;City_3;;;;;;;;;;
99668;paciente_99668@email.com;Intermediary;City_3;;;;;;;;;;
99669;paciente_99669@email.com;Intermediary;City_4;;;;;;;;;;
99670;paciente_99670@email.com;Intermediary;City_3;;;;;;;;;;
99671;paciente_99671@email.com;Intermediary;City_3;;;;;;;;;;
99672;paciente_99672@email.com;Intermediary;City_3;;;;;;;;;;
99673;paciente_99673@email.com;Intermediary;City_3;;;;;;;;;;
99674;paciente_99674@email.com;Intermediary;City_3;;;;;;;;;;
99675;paciente_99675@email.com;Intermediary;City_3;;;;;;;;;;
99676;paciente_99676@email.com;Intermediary;City_3;;;;;;;;;;
99678;paciente_99678@email.com;Intermediary;City_3;;;;;;;;;;
99679;paciente_99679@email.com;Intermediary;City_3;;;;;;;;;;
99680;paciente_99680@email.com;Complete;City_2;;;;;;;;;;
99681;paciente_99681@email.com;Intermediary;City_1;;;;;;;;;;
99684;paciente_99684@email.com;Basic;City_2;;;;;;;;;;
99685;paciente_99685@email.com;Intermediary;City_3;;;;;;;;;;
99686;paciente_99686@email.com;Basic;City_2;;;;;;;;;;
99687;paciente_99687@email.com;Intermediary;City_3;;;;;;;;;;
99688;paciente_99688@email.com;Intermediary;City_4;;;;;;;;;;
99689;paciente_99689@email.com;Basic;City_2;;;;;;;;;;
99690;paciente_99690@email.com;Basic;City_2;;;;;;;;;;
99691;paciente_99691@email.com;Complete;City_5;;;;;;;;;;
99692;paciente_99692@email.com;Complete;City_3;;;;;;;;;;
99693;paciente_99693@email.com;Basic;City_2;;;;;;;;;;
99694;paciente_99694@email.com;Complete;City_2;;;;;;;;;;
99695;paciente_99695@email.com;Intermediary;City_3;;;;;;;;;;
99696;paciente_99696@email.com;Basic;City_2;;;;;;;;;;
99698;paciente_99698@email.com;Intermediary;City_3;;;;;;;;;;
99699;paciente_99699@email.com;Complete;City_4;;;;;;;;;;
99700;paciente_99700@email.com;Intermediary;City_3;;;;;;;;;;
99703;paciente_99703@email.com;Intermediary;City_3;;;;;;;;;;
99706;paciente_99706@email.com;Intermediary;City_3;;;;;;;;;;
99707;paciente_99707@email.com;Intermediary;City_3;;;;;;;;;;
